ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
"Look, the seam is now broken, it couldn't stand the jerk."," look, the seam is now broken. it couldn't stand the jerk.",0,1,1,0.18181818181818182,0.03508771929824561
You don't happen to have eight thousand bucks on you?, you don't happen to have 8000 bucks on you.,0,0,0,0.4,0.3018867924528302
Don't hurt my finger again., don't hurt my finger again.,0,1,1,0.2,0.037037037037037035
He also won three amateur caps., he also won free amateur caps.,0,0,0,0.3333333333333333,0.0967741935483871
"Alice, who the fuck is Bob?", alice? who the fuck is bob?,1,1,1,0.3333333333333333,0.1111111111111111
Adam is a crook., adam is a crook.,1,1,1,0.25,0.0625
The regularity requirements of the theorem can be relaxed., the regularity requirements of the theorem can be relaxed.,0,0,0,0.1111111111111111,0.017241379310344827
It is nearly attached to the east-southeastern outer rim of the larger crater Avogadro., it is nearly attached to the east southeastern outer rim of the large crater of oghardo.,0,0,0,0.42857142857142855,0.10344827586206896
"It's almost as if he had been here and left his mark, he thought."," it's almost as if he had been here and left his mark, he thought.",0,0,0,0.07142857142857142,0.015384615384615385
He is a scoundrel., he is a scoundrel.,1,1,1,0.25,0.05555555555555555
Is he a drunkard or what?, is he a drunkard or what?,1,1,1,0.16666666666666666,0.04
"Security, kick this guy out!", security kick this guy out.,1,0,0,0.4,0.10714285714285714
They went off in full view of the enemy and under heavy fire., they went off in full view of the enemy and under heavy fire.,0,0,0,0.07692307692307693,0.01639344262295082
"The grim reaper is waiting for you, reckless driver!"," the grim reaper is waiting for you, reckless driver.",1,1,1,0.2222222222222222,0.038461538461538464
Advanced Extremely High Frequency satellites are intended to replace Milstar.," advanced, extremely high-frequency satellites are intended to replace mill star.",0,0,0,0.6,0.11688311688311688
The play seems dull and quite stupid., the play seems dull and quite stupid.,1,1,1,0.14285714285714285,0.02702702702702703
Why can't I skip this damn intro?, why can't i skip this damn intro?,1,1,1,0.2857142857142857,0.06060606060606061
Don't be an idiot!, don't be an idiot.,1,1,1,0.5,0.1111111111111111
That damn mouse could sense my anger., that damn mouse could sense my anger.,0,1,1,0.14285714285714285,0.02702702702702703
It serves the Gold Coast suburb of Coomera., it serves the gold coast suburb of kumara.,0,0,0,0.5,0.16279069767441862
Germany Must Perish!, germany must perish,1,1,1,1.0,0.2
"""Well then, help me do that,"" the boy said."," well then, help me do that, the boy said.",0,0,0,0.2222222222222222,0.06976744186046512
"You must sleep, he urged."," you must sleep, he urged.",0,0,0,0.2,0.04
But the merchant understood what the boy had said., but the merchant understood what the boy had said.,0,0,0,0.1111111111111111,0.02
I would have won the Junior Olympics if not for those medaling kids., i would have won the junior olympics if not for those meddling kids.,0,0,0,0.3076923076923077,0.058823529411764705
"He was declared dead in San Francisco, California."," he was declared dead in san francisco, california.",0,0,0,0.5,0.08
"You're not psychotic, you just wish you were?"," you're not psychotic, you just wish you were.",1,1,1,0.25,0.044444444444444446
Don't get your knickers in a twist, don't get your knickers in a twist.,1,1,1,0.2857142857142857,0.058823529411764705
That insane android continues to ignore me., that insane android continues to ignore me.,1,1,1,0.14285714285714285,0.023255813953488372
This has given the name of Scarborough Junction to the neighbourhood., this has given the name of scarabora junction to the neighborhood.,0,0,0,0.36363636363636365,0.13043478260869565
The Catfish played home games at Golden Park., the catfish played home games at golden park.,0,0,0,0.5,0.08888888888888889
"Despite Tom Zarek's reluctance, Gaeta insists on a trial for Adama."," despite tom's error-exreluctance, goethe insists on a trial for adama.",0,0,0,0.5454545454545454,0.23880597014925373
It had its corporate headquarters on the grounds of Larnaca International Airport in Larnaca., it had its corporate headquarters on the grounds of larnaca international airport in larnaca.,0,0,0,0.35714285714285715,0.053763440860215055
"Robinson attended Allegheny College, where she received a bachelor's degree in theatre."," robertson attended elginie college, where she received a bachelor's degree in theater.",0,0,0,0.3333333333333333,0.16091954022988506
Are you going to live with your mother?, are you going to live with your mother?,0,1,1,0.125,0.02564102564102564
For the next twelve years the two would performed together on television.," for the next 12 years, the two would be performed together on television.",0,0,0,0.3333333333333333,0.1506849315068493
What idiot wrote this total drivel?, what idiot wrote this total drivel?,1,1,1,0.16666666666666666,0.02857142857142857
"I sucked at it, but it was much more fun than most normal chess games."," i sucked at it, but it was much more fun than most normal chess games.",0,1,1,0.06666666666666667,0.014285714285714285
Fabrikant was convicted of the murders and sentenced to life imprisonment., fabricant was convicted of the murders and sentenced to life imprisonment.,0,0,0,0.09090909090909091,0.02702702702702703
You've got the brain of a pancake., you've got the brain of a pancake.,1,1,1,0.14285714285714285,0.029411764705882353
I hate you!, i hate you.,1,1,1,0.6666666666666666,0.18181818181818182
"Then suddenly, they kneel and die.", then suddenly they kneel and die.,0,1,1,0.3333333333333333,0.058823529411764705
The bright lanterns were gay on the dark lawn., the bright lanterns were gay on the dark lawn.,0,1,1,0.1111111111111111,0.021739130434782608
"""Agape"" has been expounded on by many Christian writers in a specifically Christian context.", a game has been expounded by many christian writers in a specifically christian context.,0,0,0,0.35714285714285715,0.09782608695652174
"Our bitch had puppies, do you want one?", our bitch had puppies. do you want one?,0,1,1,0.25,0.05128205128205128
"He was extremely popular with audiences, and counted Massenet among his admirers.", he was extremely popular with audiences and counted masanet among his admirers.,0,0,0,0.25,0.06172839506172839
Who the heck is Johnny?!, who the heck is johnny?,1,0,0,0.4,0.125
"The Roots' album ""Things Fall Apart"" was nominated for the Best Rap Album award.", the roots' album things fall apart was nominated for the best rap album award.,0,0,0,0.5714285714285714,0.125
He laughed hollowly., he laughed holly.,0,0,0,0.6666666666666666,0.2
The play seems dull and quite stupid., the play seems dull and quite stupid.,1,1,1,0.14285714285714285,0.02702702702702703
I've got to get Katie out of jail!, i've got to get katie out of jail.,0,0,0,0.375,0.08823529411764706
There were two mills on the island at this time., there were two mills on the island at this time.,0,0,0,0.1,0.020833333333333332
She's a feisty little ferret., she's a feisty little ferret.,0,1,1,0.2,0.034482758620689655
You've got lipstick all over your mouth., you've got lipstick all over your mouth.,0,1,1,0.14285714285714285,0.025
"His second son, Zahoor, lives in New Delhi."," his second son, zuhua, lives in new delhi.",0,0,0,0.5,0.18604651162790697
You get somebody else to wash the diapers., you get somebody else to wash the diapers.,0,1,1,0.125,0.023809523809523808
She stared at him stupidly., she stared at him stupidly.,1,1,1,0.2,0.037037037037037035
A reversed-biased semiconductor diode exhibits capacitance., a reversed biased semiconductor diode exhibits capacitance.,0,0,0,0.5,0.03389830508474576
"Robinson platted and recorded the village with the name ""Furnaceville"" for Mr. Otis.", robinson platted and recorded the village with the name furnaceville for mr. otis.,0,0,0,0.3076923076923077,0.07142857142857142
"And the girl pointed to the south, indicating that it was there the strange man lived."," and the girl pointed to the south, indicating that it was there the strange man lived.",0,0,0,0.0625,0.011627906976744186
"When she refuses to submit to God, he strangles her."," when she refuses to submit to god, he strangles her.",0,1,1,0.2,0.038461538461538464
These constructions have been proven optimal for up to seven points., these constructions have been proven optimal for up to 7 points.,0,0,0,0.18181818181818182,0.08823529411764706
The hell you say!, the hell you say?,1,1,1,0.5,0.11764705882352941
Out of the mouths of babes., out of the mouths of babes.,0,1,1,0.16666666666666666,0.037037037037037035
"Another trick, the boy thought.", another trick the boy thought.,0,0,0,0.4,0.06451612903225806
Its content includes the study of political behavior., its content includes the study of political behavior.,0,0,0,0.125,0.018867924528301886
"""What a load of trash"", Sarah opined."," boy, a load of trash. sarah, opined.",1,1,1,0.42857142857142855,0.24324324324324326
There is little reason to believe the former of these explanations., there is little reason to believe the former of these explanations.,0,0,0,0.09090909090909091,0.014925373134328358
The gas works closed and the land redeveloped into the Breakfast Point residential development., the gas works closed and the land redeveloped into the breakfast point residential development.,0,0,0,0.21428571428571427,0.031578947368421054
"I like the avenger of the new episode, he really is a badass."," i like the avenger of the new episode, he really is a brother.",0,0,0,0.15384615384615385,0.11475409836065574
"Security, kick this guy out!", security kick this guy out.,1,0,0,0.4,0.10714285714285714
"You'll live, and you'll learn that a man shouldn't be so stupid.", you'll live and you'll learn that a man shouldn't be so stupid.,0,1,1,0.16666666666666666,0.03125
Her low self-esteem is pathetic., her low self-esteem is pathetic.,1,1,1,0.2,0.03125
The hell you say!, the hell you say?,1,1,1,0.5,0.11764705882352941
"He called them ""bastards"" and proclaimed ""Do you know what got my back up?"," he called them bastards and proclaimed, do you know what got my back up?",0,1,1,0.2857142857142857,0.08108108108108109
They had gone away to breakfast at Henderson's house., they had gone away to breakfast at henderson's house.,0,0,0,0.2222222222222222,0.03773584905660377
It was a great success., it was a great success.,0,0,0,0.2,0.043478260869565216
